W1,W4,W5A,W5B,W5C,W5D,W5E,W5F,W5G,W6,W7A,MH2A,MH2B,MH3B,wbi,Age,age_mh,Gender,Education,Household_Income,Subjective_Income,MH1,MH4B,MH5,age_var1,MH6,MH7C,MH9A,MH9B,MH9C,MH9D,MH9E,MH9F,MH9G,MH9H,Global11Regions_1,Global11Regions_2,Global11Regions_3,Global11Regions_4,Global11Regions_5,Global11Regions_6,Global11Regions_7,Global11Regions_8,Global11Regions_9,Global11Regions_10,Global11Regions_11,EMP_2010_1,EMP_2010_2,EMP_2010_3,EMP_2010_4,EMP_2010_5,EMP_2010_6,EMP_2010_ ,EMP_2010_1,EMP_2010_2,EMP_2010_3,EMP_2010_4,EMP_2010_5,EMP_2010_6,W10_1,W10_2,W10_3,W10_99,W11A_1,W11A_2,W11A_3,W11A_4,W11A_99
2,1,1,0,0,1,0,2,3,0,1,0,0,0,1,0.411764705882353,3,2,1,4,1,0,3,0,2,1,1,99,0,0,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.08235294117647057,1,1,0,1,3,0,0,0,0,2,2,2,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,1,3,1,0,2,1,1,1,1,0,0,0,0,1,0.02352941176470591,1,2,2,2,1,0,0,0,0,1,2,99,0,0,0,1,1,0,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,1,0,0,0,1,0,0,3,0,0,0,0,0,1,0.05882352941176472,2,2,2,4,1,0,0,0,0,1,1,99,99,0,99,0,99,99,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,0,0,0,0,2,0,0,1,2,1,0,1,0,1,0.23529411764705882,3,2,1,3,1,0,0,1,1,1,2,99,99,1,99,99,1,99,99,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.29411764705882354,3,1,1,4,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,3,0,0,2,0,1,1,0,1,1,0,0,1,0.27058823529411763,4,1,0,0,2,1,0,0,1,1,2,99,99,0,0,2,2,2,99,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0.1764705882352941,2,2,1,4,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,3,0,0,0,0,0,3,0,0,0,0,3,1,0.1647058823529412,1,1,1,2,2,0,0,0,0,2,1,99,0,0,0,99,99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3,1,0,2,1,3,0,2,1,1,1,2,3,1,1,0.11764705882352944,2,2,0,2,3,2,2,2,0,2,1,99,99,0,0,1,99,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,1,2,0,0,1,2,1,1,0,1,0,1,0,1,0.05882352941176472,0,2,0,0,1,0,0,0,0,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,1,2,1,0,1,0,2,1,0,2,1,2,1,1,0.29411764705882354,4,2,0,3,5,1,1,1,1,1,1,0,99,99,0,99,1,99,99,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,3,3,2,0,0,2,3,2,0,0,0,0,1,1,0.03529411764705884,1,1,1,3,3,0,1,0,0,1,1,99,99,0,0,99,0,99,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,3,1,3,0,3,3,3,2,0,0,0,3,3,1,0.10588235294117648,2,1,1,0,3,0,1,0,0,2,1,99,99,0,2,0,0,0,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,2,1,1,2,2,0,1,3,3,3,0,0,1,1,0.29411764705882354,4,1,2,1,0,1,1,1,1,1,1,99,99,0,0,0,0,99,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.1764705882352941,2,1,1,4,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3,0,3,3,0,0,0,3,0,3,0,0,3,2,1,0.1647058823529412,2,1,0,4,0,0,0,0,0,1,1,1,99,2,99,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,1,0,0,0,3,0,0,3,0,0,0,1,1,1,0.08235294117647057,2,1,1,3,3,1,2,1,0,2,1,2,99,0,0,1,99,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,2,0,1,0,1,0,3,3,0,1,1,1,1,1,0.2823529411764706,3,1,1,2,1,2,2,1,1,2,2,99,99,99,99,99,99,99,99,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,2,0,0,0,0,2,0,0,2,2,0,1,0,1,0.23529411764705882,2,2,2,3,3,1,0,0,1,1,1,2,99,0,1,1,0,1,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,1,3,0,0,1,0,1,3,0,1,0,0,1,1,0.07058823529411767,2,1,2,3,2,1,0,0,0,1,1,0,99,0,99,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3,1,0,3,3,0,3,3,0,1,1,1,1,3,1,0.03529411764705884,1,2,0,1,3,1,3,1,0,2,2,99,2,2,2,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,1,2,1,1,1,0,1,1,2,2,2,1,2,1,0.1764705882352941,0,2,1,0,1,1,1,1,1,1,1,0,99,0,2,1,99,2,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.23529411764705882,2,1,1,4,0,0,0,1,1,1,1,99,99,99,99,0,99,99,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1,0,2,0,3,3,0,1,0.4705882352941177,2,1,0,4,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0.37647058823529417,3,1,1,4,2,1,3,2,1,2,2,99,99,1,0,0,99,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.23529411764705882,3,1,1,4,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,0,0,2,0,2,2,2,0,2,2,1,3,0,1,0.4705882352941177,3,2,1,2,2,1,3,0,2,1,1,0,99,0,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2,1,1,1,2,1,1,1,3,3,3,3,3,1,1,0.1764705882352941,2,2,1,2,2,2,1,1,1,2,1,99,99,99,99,99,99,99,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,1,3,2,2,1,0,1,2,2,0,0,2,1,1,0.15294117647058825,2,1,2,3,3,0,0,1,0,2,2,99,99,99,99,99,99,99,99,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,3,0,0,0,0,1,1,1,0,0,0,0,1,0.29411764705882354,4,2,2,4,1,0,0,1,1,1,1,99,99,0,99,0,1,0,99,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,1,3,0,0,3,0,3,2,1,0,0,0,0,1,0.22352941176470592,3,2,0,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,1,1,0,0,0,0,1,3,0,0,0,0,0,1,0.09411764705882353,2,2,2,0,2,0,0,0,0,1,1,0,99,1,99,99,0,99,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3,1,0,1,0,1,1,1,3,0,1,0,1,1,1,0.29411764705882354,3,1,0,3,2,0,0,1,1,1,1,99,99,99,99,99,99,99,99,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0.29411764705882354,4,1,2,2,1,0,0,0,1,1,2,99,99,0,99,99,99,1,99,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.1294117647058824,2,2,0,1,0,0,0,0,0,1,1,0,99,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3,0,3,3,2,3,3,1,3,3,1,3,2,0,1,0.1294117647058824,2,2,0,1,0,0,0,0,0,1,1,99,99,0,99,2,0,2,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,1,1,0,0,3,0,3,3,0,0,0,0,1,1,0.1647058823529412,2,1,2,4,0,1,1,1,0,2,2,99,99,2,99,0,99,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,3,0,0,1,1,1,0,1,1,0,0,0,1,0.1764705882352941,2,1,2,3,0,1,0,1,1,1,1,99,2,1,99,99,99,99,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3,1,2,3,0,0,0,1,3,2,1,0,1,3,1,0.1411764705882353,2,1,1,2,3,0,0,1,0,2,1,99,99,99,99,99,99,99,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,2,2,0,0,2,2,2,3,0,2,0,0,3,1,0.411764705882353,1,1,1,0,1,0,0,0,2,1,1,0,0,99,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,1,3,0,0,1,0,1,3,0,0,1,1,3,1,0.1294117647058824,2,1,2,2,1,0,0,0,0,1,2,99,99,99,99,1,99,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,1,0,0,3,3,0,1,2,2,1,0,1,1,1,0.35294117647058826,4,1,1,3,2,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
3,3,3,3,0,1,1,1,3,1,0,2,1,3,1,0.09411764705882353,1,1,2,4,3,0,1,0,0,1,1,99,99,1,99,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,2,0,1,1,0,1,3,1,0,0,1,0,1,0.08235294117647057,2,2,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,2,0,1,1,0,2,1,0,0,0,1,0,1,0.047058823529411764,1,2,1,0,2,1,2,0,0,2,1,99,99,1,99,99,1,2,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,1,3,1,0,0,0,0,3,0,0,0,1,1,1,0.05882352941176472,1,2,1,3,1,1,1,0,0,1,2,99,0,0,99,99,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.11764705882352944,2,1,1,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0.11764705882352944,2,2,2,3,0,0,0,0,0,1,1,0,99,0,0,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,1,0,1,1,0,3,3,1,1,0,1,0,1,0.23529411764705882,3,2,1,3,3,0,1,0,1,1,2,0,0,0,0,0,0,99,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0,1,0,0,0,1,3,0,0,0,3,2,1,0.1294117647058824,1,1,1,4,1,0,2,0,0,2,2,99,99,0,99,99,0,0,99,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0,1,0,1,0,1,3,0,1,0,0,0,1,0.25882352941176473,2,1,1,1,0,0,1,0,1,1,1,99,99,0,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,0,1,1,1,2,0,1,3,1,1,0,1,1,1,0.047058823529411764,0,1,1,2,1,0,0,1,0,1,1,0,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0.07058823529411767,1,1,2,4,0,2,0,0,0,1,2,0,99,0,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,2,1,0,0,0,1,3,0,0,0,1,1,1,0.07058823529411767,2,1,2,3,0,0,1,0,0,1,1,99,99,99,99,99,0,99,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,1,0,0,0,0,0,0,0,2,0,0,1,1,0.03529411764705884,1,2,1,3,0,0,1,0,0,1,2,1,1,1,1,99,1,1,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,0,1,2,0,1,0,2,1,0,0,0,1,3,1,0.047058823529411764,1,2,0,3,1,0,3,1,0,2,1,0,0,0,0,99,99,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3,1,0,1,0,1,0,2,3,0,3,1,1,1,1,0.05882352941176472,1,1,0,3,2,0,0,1,0,1,2,99,99,0,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,1,3,0,0,1,0,1,2,1,1,0,0,0,1,0.10588235294117648,2,1,2,0,1,0,3,1,0,1,2,99,99,2,99,99,99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,1,3,1,0,3,1,0,3,0,2,0,1,0,1,0.09411764705882353,2,2,2,3,1,0,2,0,0,2,1,0,99,0,99,0,99,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0,1,0,0,0,0,3,3,0,0,0,0,0,1,0.03529411764705884,1,1,1,3,0,1,0,0,0,2,1,0,99,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,0,2,3,0,3,0,3,3,0,1,1,1,1,1,0.39999999999999997,3,2,0,1,3,0,0,1,1,1,1,99,99,99,99,99,99,99,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0.1764705882352941,3,2,2,4,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,3,0,0,2,0,1,2,0,0,2,2,2,1,0.2,3,2,0,2,2,1,2,1,1,2,1,99,0,1,99,2,99,99,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0.1294117647058824,2,1,1,3,0,0,0,0,0,1,1,99,0,99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,1,3,0,0,1,0,3,1,0,0,0,0,2,1,0.03529411764705884,1,1,0,4,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,1,3,1,0,3,0,3,1,1,2,0,0,0,1,0.10588235294117648,2,1,2,4,1,0,0,2,0,2,1,99,99,99,99,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0.1764705882352941,1,2,1,0,0,1,1,0,1,1,2,99,99,1,99,1,99,99,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0.05882352941176472,0,1,0,4,3,2,2,0,0,1,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0,3,0,3,0,2,0,0,0,0,0,3,1,0.23529411764705882,1,1,2,1,3,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,3,3,3,1,3,3,3,3,1,0,1,1,1,1,0.1411764705882353,2,1,2,4,1,0,0,0,0,1,1,0,99,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,0,1,0,2,0,0,2,2,0,1,1,3,1,1,0.2,1,2,0,2,2,2,3,0,1,2,1,2,99,0,1,0,99,99,99,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,2,0,1,0,0,1,1,0,2,0,0,0,1,1,0.047058823529411764,1,1,0,4,0,0,1,1,0,1,1,99,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,3,1,1,0,3,0,1,0,0,0,0,1,0.1294117647058824,2,1,2,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0.1411764705882353,2,1,1,4,3,0,0,2,0,1,1,99,99,99,0,0,0,99,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,3,3,3,3,3,1,1,3,3,2,0,0,1,1,0.1294117647058824,1,1,0,4,0,0,1,0,0,1,1,99,99,99,99,99,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0.1764705882352941,2,1,1,4,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,1,1,1,0,1,1,1,3,0,0,0,2,1,1,0.09411764705882353,2,2,2,1,2,2,0,0,0,1,1,99,99,99,99,99,99,99,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,1,2,1,1,1,0,1,1,1,1,0,0,0,1,0.11764705882352944,2,2,2,3,2,0,0,0,0,1,2,0,99,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,0,3,2,2,3,3,0,0,1,1,3,1,0.03529411764705884,1,1,0,1,3,1,1,1,0,1,1,99,99,0,99,0,2,2,99,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,0,0,1,0,0,0,1,3,0,0,1,0,1,1,0.1294117647058824,2,1,2,4,1,1,1,1,0,1,1,99,99,0,99,0,99,99,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,2,0,0,0,1,0,2,3,2,1,0,0,2,1,0.10588235294117648,2,2,0,2,2,0,0,1,0,1,1,99,99,1,99,1,1,99,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,2,2,0,0,0,0,2,0,0,0,1,0,1,0.15294117647058825,2,1,2,4,0,1,1,1,0,1,1,2,99,1,99,0,0,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2,2,0,2,0,2,2,2,3,0,2,0,2,2,1,0.09411764705882353,1,2,1,1,1,0,1,1,0,1,1,99,99,99,99,99,99,99,99,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0.05882352941176472,1,2,1,2,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3,0,2,3,1,2,1,2,3,1,1,1,2,3,1,0.09411764705882353,2,1,0,4,1,1,1,2,0,1,2,99,99,0,99,1,99,99,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3,3,1,1,0,0,3,0,0,1,3,0,3,1,0.03529411764705884,0,2,1,0,2,2,3,0,0,1,1,2,2,1,99,1,99,99,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,2,1,1,0,0,0,0,3,0,0,0,1,2,1,0.1294117647058824,2,1,0,2,1,0,0,2,0,1,1,1,2,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,2,2,0,1,0,0,3,0,1,0,0,0,1,0.15294117647058825,2,1,2,1,1,0,0,0,0,2,1,99,99,0,99,0,99,99,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0.22352941176470592,3,2,2,3,1,1,0,0,1,1,1,99,99,0,99,0,0,0,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,2,0,1,2,0,0,0,0,0,0,0,1,1,0.08235294117647057,2,1,1,4,0,1,0,1,0,1,1,0,2,0,99,99,99,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,2,0,0,0,0,0,2,3,0,0,1,1,3,1,0.1647058823529412,2,2,1,2,3,0,1,0,0,1,2,99,99,1,99,1,0,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,1,1,0,1,1,1,1,2,0,0,0,1,1,0.02352941176470591,1,2,1,2,1,0,3,1,0,1,1,99,0,0,1,0,1,1,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3,0,0,0,0,1,0,2,1,0,0,0,1,0,1,0.1294117647058824,2,1,1,0,0,0,1,0,0,1,1,2,2,0,99,0,2,99,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,1,1,1,2,1,1,3,1,0,1,0,0,3,1,0.1411764705882353,1,1,1,1,1,0,1,0,0,1,1,99,99,99,99,99,0,0,99,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
